Country,State,State type,Date,Category,Subcategory,Variable,Unit,Value
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Coal,ktCO2,1951.8
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.97
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Solar,ktCO2,0.06
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Total,Total emissions,ktCO2,1952.83
India,Jharkhand,state,01-10-2020,Capacity,Aggregate fuel,Clean,MW,257.41
India,Jharkhand,state,01-10-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-10-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-10-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-10-2020,Capacity,Aggregate fuel,Renewables,MW,257.41
India,Jharkhand,state,01-10-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.06
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Solar,MW,39.06
India,Jharkhand,state,01-10-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Clean,%,1.28
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Fossil,%,98.71
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1.21
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Renewables,%,1.28
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.07
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Clean,GWh,31.45
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2415.65
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,29.7
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Renewables,GWh,31.45
India,Jharkhand,state,01-10-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.75
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Coal,%,98.71
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Hydro,%,1.21
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Solar,%,0.07
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Coal,GWh,2415.65
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Hydro,GWh,29.7
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Solar,GWh,1.75
India,Jharkhand,state,01-10-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-10-2020,Electricity generation,Total,Total Generation,GWh,2447.1
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Clean,%,0.79
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Fossil,%,1980.83
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.71
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Renewables,%,0.79
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.08
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.79
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,1980.83
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.71
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.79
India,Jharkhand,state,01-10-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.08
India,Jharkhand,state,01-10-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,809.78
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Coal,%,1980.83
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Hydro,%,0.71
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Solar,%,0.08
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Wind,%,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Coal,ktCO2,1980.83
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.71
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Solar,ktCO2,0.08
India,Jharkhand,state,01-10-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-10-2020,Power sector emissions,Total,Total emissions,ktCO2,1981.62
India,Jharkhand,state,01-11-2020,Capacity,Aggregate fuel,Clean,MW,257.41
India,Jharkhand,state,01-11-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-11-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-11-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-11-2020,Capacity,Aggregate fuel,Renewables,MW,257.41
India,Jharkhand,state,01-11-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.06
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Solar,MW,39.06
India,Jharkhand,state,01-11-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Clean,%,0.15
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Fossil,%,99.85
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.08
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Renewables,%,0.15
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.07
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Clean,GWh,3.53
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2427.63
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,1.87
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Renewables,GWh,3.53
India,Jharkhand,state,01-11-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.66
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Coal,%,99.85
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Hydro,%,0.08
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Solar,%,0.07
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Coal,GWh,2427.63
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Hydro,GWh,1.87
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Solar,GWh,1.66
India,Jharkhand,state,01-11-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-11-2020,Electricity generation,Total,Total Generation,GWh,2431.16
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Clean,%,0.12
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Fossil,%,1990.66
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.04
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Renewables,%,0.12
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.08
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.12
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,1990.66
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.04
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.12
India,Jharkhand,state,01-11-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.08
India,Jharkhand,state,01-11-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,818.86
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Coal,%,1990.66
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Hydro,%,0.04
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Solar,%,0.08
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Wind,%,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Coal,ktCO2,1990.66
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.04
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Solar,ktCO2,0.08
India,Jharkhand,state,01-11-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-11-2020,Power sector emissions,Total,Total emissions,ktCO2,1990.78
India,Jharkhand,state,01-12-2020,Capacity,Aggregate fuel,Clean,MW,257.41
India,Jharkhand,state,01-12-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-12-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-12-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-12-2020,Capacity,Aggregate fuel,Renewables,MW,257.41
India,Jharkhand,state,01-12-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.06
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Solar,MW,39.06
India,Jharkhand,state,01-12-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Clean,%,0.24
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Fossil,%,99.76
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.18
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Renewables,%,0.24
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.06
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Clean,GWh,5.49
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2296.17
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,4.13
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Renewables,GWh,5.49
India,Jharkhand,state,01-12-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.36
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Coal,%,99.76
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Hydro,%,0.18
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Solar,%,0.06
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Coal,GWh,2296.17
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Hydro,GWh,4.13
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Solar,GWh,1.36
India,Jharkhand,state,01-12-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-12-2020,Electricity generation,Total,Total Generation,GWh,2301.66
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Clean,%,0.17
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Fossil,%,1882.86
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.1
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Renewables,%,0.17
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.07
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.17
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,1882.86
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.1
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.17
India,Jharkhand,state,01-12-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.07
India,Jharkhand,state,01-12-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,818.12
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Coal,%,1882.86
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Hydro,%,0.1
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Solar,%,0.07
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Wind,%,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Coal,ktCO2,1882.86
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.1
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-12-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
